pathway	description	SRR8184203	SRR8184204	SRR8184205	SRR8184206	SRR8184207	SRR8184208	SRR8184209	SRR8184210	SRR8184211	SRR8184212	SRR8184213	SRR8184214	SRR8184215	SRR8184216	SRR8184217	SRR8184218	SRR8184219	SRR8184220	SRR8184221	SRR8184222	SRR8184223	SRR8184224	SRR8184225	SRR8184226	SRR8184227	SRR8184228	SRR8184229	SRR8184230	SRR8184231	SRR8184232	SRR8184233	SRR8184234	SRR8184235	SRR8184236	SRR8184237	SRR8184238	SRR8184239	SRR8184240	SRR8184241	SRR8184242	SRR8184243	SRR8184244	SRR8184245	SRR8184246	SRR8184247	SRR8184248	SRR8184249	SRR8184250	SRR8184251	SRR8184252	SRR8184253	SRR8184254	SRR8184255	SRR8184256	SRR8184257	SRR8184258	SRR8184259	SRR8184260	SRR8184261	SRR8184262	SRR8184263	SRR8184264	SRR8184265	SRR8184266	SRR8184267	SRR8184268	SRR8184269	SRR8184270	SRR8184271	SRR8184272	SRR8184273	SRR8184274	SRR8184275	SRR8184276	SRR8184277	SRR8184278	SRR8184279	SRR8184280	SRR8184281	SRR8184282	SRR8184283	SRR8184284	SRR8184285	SRR8184286	SRR8184287	SRR8184288	SRR8184289	SRR8184290	SRR8184291	SRR8184292	SRR8184293	SRR8184294	SRR8184295	SRR8184296	SRR8184297	SRR8184298	SRR8184299	SRR8184300	SRR8184301	SRR8184302	SRR8184303	SRR8184304	SRR8184305	SRR8184306	SRR8184307	SRR8184308	SRR8184309	SRR8184310	SRR8184311	SRR8184312	SRR8184313	SRR8184314	SRR8184315	SRR8184316	SRR8184317	SRR8184318	SRR8184319	SRR8184320	SRR8184321	SRR8184322	SRR8184323	SRR8184324	SRR8184325	SRR8184326	SRR8184327	SRR8184328	SRR8184329	SRR8184330	SRR8184331	SRR8184332	SRR8184333	SRR8184334	SRR8184335	SRR8184336	SRR8184337	SRR8184338	SRR8184339	SRR8184340	SRR8184341	SRR8184342	SRR8184343	SRR8184344	SRR8184345	SRR8184346	SRR8184347	SRR8184348	SRR8184349	SRR8184350	SRR8184351	SRR8184352	SRR8184353	SRR8184354	SRR8184355	SRR8184356	SRR8184357	SRR8184358	SRR8184359	SRR8184360	SRR8184361	SRR8184362	SRR8184363	SRR8184364	SRR8184365	SRR8184366	SRR8184367	SRR8184368	SRR8184369	SRR8184370	SRR8184371	SRR8184372	SRR8184373	SRR8184374	SRR8184375	SRR8184376	SRR8184377	SRR8184378	SRR8184379	SRR8184380	SRR8184381	SRR8184382	SRR8184383	SRR8184384	SRR8184385	SRR8184386	SRR8184387	SRR8184388	SRR8184389	SRR8184390	SRR8184391	SRR8184392	SRR8184393	SRR8184394	SRR8184395	SRR8184396	SRR8184397	SRR8184398	SRR8184399	SRR8184400	SRR8184401	SRR8184402	SRR8184403	SRR8184404	SRR8184405	SRR8184406	SRR8184407	SRR8184408	SRR8184409	SRR8184410	SRR8184411	SRR8184412	SRR8184413	SRR8184414	SRR8184415	SRR8184416	SRR8184417	SRR8184418	SRR8184419	SRR8184420	SRR8184421	SRR8184422	SRR8184423	SRR8184424	SRR8184425	SRR8184426	SRR8184427	SRR8184428	SRR8184429	SRR8184430	SRR8184431	SRR8184432	SRR8184433	SRR8184434	SRR8184435	SRR8184436	SRR8184437	SRR8184438	SRR8184439	SRR8184440	SRR8184441	SRR8184442	SRR8184443	SRR8184444	SRR8184445	SRR8184446	SRR8184447	SRR8184448	SRR8184449	SRR8184450	SRR8184451	SRR8184452	SRR8184453	SRR8184454	SRR8184455	SRR8184456	SRR8184457	SRR8184458	SRR8184459	SRR8184460	SRR8184461	SRR8184462	SRR8184463	SRR8184464	SRR8184465	SRR8184466
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	9108.99220891982	36451.45885136462	34467.35001649543	44355.22880415645	38334.88883908841	40632.40217753191	99110.41491147576	128447.56013913469	108899.38504489888	102225.41398136412	92888.07811012267	146541.238798752	138766.30685961607	129872.90036489122	114873.05476537644	55233.188999850565	49038.24266657844	33822.9490964951	45974.81405028165	38956.83067000802	40373.75363858963	48920.17281104386	44033.79227230814	37275.49922037281	124622.80053159002	51639.33405442965	52445.39471676168	37482.43895421588	40619.21236280631	33279.25200911372	12436.579173937624	45390.46303975267	39057.972478269	45884.44988854344	21624.856895110213	35418.58291777307	35068.46055792306	44359.64197817397	41839.95172308994	115851.62126733044	52614.752861056266	121738.11677091342	136792.5631162952	119836.9756319798	125982.47155650324	115096.47042870676	125415.19066473735	108459.615824489	84558.43554386256	154840.80679223922	129154.58491493114	44776.54853985356	34566.95578276806	37978.95683999302	36824.34509489102	29887.212012771328	33468.69925505838	33521.05376213631	30542.00619251532	125601.81690252328	47964.07546831717	33198.890796428925	26895.74384787818	44113.09796689543	50483.56478591626	40932.90344177772	123232.7690095541	15249.448833379884	142513.51385792485	49407.20830203064	11917.705549612265	40491.05849467829	130730.86072122608	120786.53881485335	36774.32672675961	93709.54136827576	119217.72019651558	112047.13981720943	75283.6569675564	76013.9556416014	80860.88006254862	113632.402112437	124292.04106329932	33334.9802550158	26250.77722622239	40275.95853642873	21100.62558244433	47193.65964428548	23900.50532745743	38290.04005641324	42907.77091454888	47509.30552099586	30736.47195071576	37878.90259391732	14558.579723582629	57768.85489324719	20912.27361591321	20732.02671875416	24658.504051892287	14960.026913563792	51277.357964735216	19525.011952929333	35479.090717873405	53039.3673698784	43875.12914956527	32768.3598236189	38439.64622319648	46152.66549409576	127029.3460715673	139816.07292205706	113070.69338070236	119148.7748540747	125534.67252489872	124176.0934177444	39940.35897601668	52142.06259541176	46114.87014641664	54401.90463290613	60645.44756306832	45988.69534110988	42737.32855293779	46447.22427431905	44025.95528465464	39489.26639121063	45630.91857198983	38026.49248170333	30390.26971967361	107938.99348756704	62262.1818659141	43956.37686859141	42637.7835000046	50183.57054137771	54698.87423892459	37766.23440254218	39169.69258772213	17016.47860770335	41083.58948560541	37521.46928860548	39379.20656536991	41947.34661501199	108972.09937640862	92444.24612365956	39791.625620571656	38096.92730431413	142328.56183244265	126548.27068185087	112482.07545353996	91453.47857156796	56612.98347561714	42035.28695701166	45668.08037798867	53766.81384803999	38057.69769144282	45625.22031478242	38616.73798031451	34396.66666787236	34022.182147084604	18721.59033803413	45175.39721023038	30994.70080753971	46039.51810344452	45643.359426398456	52080.44755120541	34764.13243288822	39520.85766824777	43619.23238066349	41660.31534133944	45070.10191849326	143343.8807934178	49061.09680973448	60092.61452460356	54153.69178113944	44847.550813598056	57196.99271246904	145480.0912800193	96048.26130034545	114278.43914636991	101673.66784240043	125319.0130754003	119162.8608364746	13099.283356065518	48295.95462562669	33908.82395911586	56088.81070362499	40963.92895383439	33077.88644328776	54146.47103934503	57536.02406352933	58819.01189788836	54913.301148803934	109444.96890696046	27951.796301383645	46048.80738863285	109518.21128718492	129138.90207143422	104273.72563618608	102832.1259001856	67510.03891878207	115235.7258759648	111180.82979990798	102685.7013362616	108562.54997447736	41679.387844053	58307.856660045625	58441.50923286732	18183.460716956684	39775.61176211802	54198.8975519455	15539.359563007472	48150.5827185266	38909.52811163421	124873.53590882156	137588.83953690526	17131.932408168504	40601.72033218356	10411.136681138609	43744.911480867086	29953.28840554685	35981.35307361301	51297.537464395966	15842.66026629914	44048.7813218875	38750.384538011305	93890.91130848337	48796.20467075645	116377.4259727406	115497.18809547274	124638.55436939091	75883.89960420114	132069.1954585244	71935.67190559232	110722.99117510168	88523.59974734043	58872.68686824115	32131.64029109117	37491.62638219489	51606.96482850362	60111.78187963244	44171.555463926175	60649.54807576896	121894.4530287364	29100.568370252346	35232.022775445	47409.39517306635	62757.86182137004	29972.833674879355	53329.92603584154	39359.06884430557	51571.80702364055	20841.10007513837	36154.96875983534	38574.51336096918	45012.95698761712	42188.28273322052	103789.95926779354	27236.408453683216	31395.88236730319	38412.77108343477	34113.16576810007	18792.408535028026	43203.95576695168	17952.118368531756	40415.1503539795	47125.49519876825
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	7525.714681141328	0.0	0.0	36.4582598360778	0.0	5.350734906299033	0.0	0.0	0.0	0.0	2.139050748481736	21.650464920956228	0.0	0.0	11.187228530036135	0.0	0.0	0.0	0.0	0.0	8.550099782825383	10.352184123630098	0.0	2.720667300188883	6.992904071229178	0.0	0.0	3.886346063897824	2.332428119277147	3.694161108985931	0.0	0.0	8.286876416708143	173.54060021865507	306.339102962468	23.034272710415124	0.0	0.0	6.536971749598314	2453.977185212375	0.0	0.0	0.0	0.0	0.0	0.0	9.07941675047127	0.0	0.0	21.37884993282273	0.0	0.0	5012.34097786085	0.0	0.0	0.0	31740.45130928681	0.0	29995.155649896624	0.0	0.0	0.0	27.27712440227509	17.657292492560895	0.0	2.721695183384265	0.0	4113.78537203942	0.0	193.16059032695583	5597.178491083878	0.0	0.0	2.1464948372589574	5.969846492159872	0.0	9.904284079273909	0.0	62261.234597119656	59402.18398888877	66444.50069326293	8.098387498723698	1224.8898115549332	0.0	0.0	0.0	0.0	0.0	11589.277770641169	0.0	0.0	28.542330661445316	29579.08813837442	0.0	69.74655787444948	0.0	2262.329457685438	2022.286901183523	93.7756706465244	0.0	0.0	0.0	0.0	0.0	3.8038897040793698	3910.383775653136	0.0	0.0	4.725321216502492	0.0	0.0	0.0	12.453659873904172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.678018771659234	262.51245025614094	3.499142158561308	0.0	0.0	0.0	6.406689419408981	0.0	0.0	0.0	0.0	0.0	0.0	2.3328037320604755	0.0	0.0	0.0	12.380762282835232	7679.691942953151	0.0	2.1453417683593807	22.375984245404773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.23556340728726	0.0	5.751742033959615	0.0	0.0	2.5189510596833617	0.0	0.0	0.0	424.7390026886696	0.0	0.0	32.87316163087396	0.0	3.109997783066257	0.0	1233.8044941436	0.0	0.0	0.0	0.0	405.7625315431871	0.0	1111.9243699114352	0.0	53.36299041230547	0.0	0.0	0.0	0.0	2.7044251319680344	0.0	10.666748019150765	5.241410928253203	0.0	4.848052662193158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.39576420649148	0.0	0.0	59.963413477699504	0.0	5225.778955994108	1231.6745732390048	0.0	7.99504306090639	0.0	5074.638475996059	13.381367528670507	6542.33915281106	0.0	0.0	0.0	0.0	2051.686084376519	0.0	0.0	0.0	8.649692940214054	4.985414081841848	0.0	22.92928019534889	5.049106233537078	0.0	6430.793068095911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.793170045997414	0.0	123.38263367754428	0.0	0.0	2.332857382116863	2.6178439242783598	0.0	1.942823034064012	0.0	0.0	0.0	0.0	0.0	0.0	25.1643805855504	24.934671330266617	13.088764963369456	7.745112752201996	95.30053362822754	5.438585068021212	3136.491340218122	9.51341885694309	0.0	0.0	4.735783529892699
AEROBACTINSYN-PWY	aerobactin biosynthesis	116.14871794871796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.5	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	303.50857142857143	0.0	0.0	6.5	0.0	0.0	11.5	0.0	0.0	4153.428117886666	0.0	0.0	0.0	29437.745358855736	0.0	27848.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14	57759.0	55081.50000000001	61620.99999999999	0.0	717.0	28.411428571428573	254.8571428571429	0.0	741.8742857142857	0.0	10098.500339207594	0.0	0.0	0.0	27420.489067254606	0.0	0.0	0.0	360.8596837944664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2310.196158561504	0.0	0.0	0.0	0.0	0.0	5.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.25578406169666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6246.000000000001	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	318.07	0.0	0.0	0.0	0.0	0.0	0.0	1391.7809703650162	0.0	0.0	0.0	0.0	0.0	0.0	318.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.33	0.0	0.0	43.0	0.0	0.0	865.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	29.5	0.0	1180.0200601805416	0.0	0.0	0.0	0.0
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	8742.492330519903	204.29154348173063	483.9876862053475	2317.841213205172	366.4660799148262	604.9379863885224	146.2794508621773	190.87658211346917	0.0	40.70446543191085	14.288857517448998	541.5610496370325	141.02724531247307	109.2717960776954	366.748557267412	0.0	250.3004451664392	0.0	0.0	182.7473694983701	218.0131356618254	219.0558751887839	0.0	220.16686146540968	233.3481542769481	0.0	74.0491173236315	952.5264814804704	106.49978312560388	511.8087910073303	36.2187382526234	469.60222106633535	826.8955634244059	2373.677005293281	5071.521394346797	489.3671204239016	0.0	292.9877743283965	680.3788668714108	15061.913608837318	33098.754688722845	34363.28792575853	390.188567900048	12436.121316362647	2508.819760255749	23007.924698352694	237.4272898167493	162.74690402720466	397.0881245745779	11010.849673891264	6825.679620143615	1008.2075810840256	12080.44071395922	0.0	201.89873970661537	263.51908648719416	35178.30462915557	1125.8068151930406	32696.137526764087	284.2050242114622	0.0	0.0	299.99698388176176	310.12156518668337	333.19039913157485	97.2682536814862	534.666325500531	11119.554314669223	2336.036454291539	1274.6007620424562	10799.358989380253	715.0965673178276	0.0	721.5519385672769	655.1204668519313	2100.153225296847	732.8944377411822	172.6663537301831	72442.4475309108	74883.50931215449	84404.53308011657	2759.8564270290203	12413.67284604938	2757.032182236682	10467.898853528364	361.2626601221163	16932.80411319517	434.9532309496255	20138.56400298231	774.5667179063571	174.2517644601501	647.6570012010893	32521.596168403965	182.1406980253954	2025.9860376984068	0.0	21406.71728547893	21445.06443929462	768.2127592700359	12896.844985367825	1534.674368102672	7019.163136968042	361.0507152045751	400.3344157524561	355.8832155304928	12533.08214474399	909.1717308991948	173.84743097944695	349.7074389341792	364.7761105668084	304.5005911657293	241.55762418543603	798.9763426502292	3358.097175548795	213.74675763958805	1219.271459903997	308.36880821393225	397.0982114026616	1263.9938252622517	672.0264116665409	309.81912477256884	167.70810191795132	118.85795873908332	97.21704712033656	10212.327948541191	206.8265322679444	692.9641641740508	2294.48006794765	0.0	253.70792713083029	251.24538741758164	213.6380403546256	0.0	163.67610392642987	0.0	69.10521365779586	105.60407407116968	0.0	711.9938678697644	170.39184236618746	892.0738898464284	25855.809060378248	156.5510734651402	102.69790914191228	404.7043266148139	0.0	77.46601897345546	324.2345062308456	532.3434799857738	281.4388929454351	0.0	0.0	0.0	122.37262466419963	100.29153831280937	343.0717447197684	150.86271399169866	6484.336225636846	0.0	2324.4429294882166	0.0	121.34906016488324	115.06231192773616	196.17340268218535	99.95011378621034	153.14798907875243	148.7301554644163	0.0	7955.63687996502	0.0	0.0	685.89777547628	0.0	82.78966795085795	0.0	50987.27230184717	0.0	94.55401792909284	0.0	376.654154935571	768.6447740315115	1121.555376897311	8811.829832972095	529.2294670575114	560.561430553987	268.6668882643007	0.0	347.37952213329487	204.60181035465484	310.63858524311735	200.18450123375604	18185.874445892925	303.1092656892276	841.0031287135416	153.53661727945084	383.32682449467177	658.8625318326141	167.03698551636242	307.1922617844022	694.1879843875665	0.0	397.0508760833303	464.7667940159656	58423.764407396695	54162.76835058499	443.53044070269806	947.5378289796593	0.0	14957.355411947805	7953.266804598152	0.0	3746.5227523479	357.94649093801155	14882.154418369117	274.98304557243205	10253.506319047126	2065.5077152770928	485.0983242199256	26.65993631033868	378.35870257414734	16764.09554109929	0.0	0.0	1249.7528439382677	363.4327089555951	1230.825179625163	1397.5428088438075	1790.1871037801225	55963.45280272325	1123.3014739075652	32071.34463338894	0.0	1123.724499680848	114.69615447196648	1279.3681411834236	185.65860892880949	316.3210002403597	0.0	459.5126325981549	108.73549325595052	956.265088790815	101.01614948077884	27.31922510741205	102.04545050918593	61676.04816650765	23.12368380018306	307.87959494752727	160.9496029835074	330.71578820639195	0.0	0.0	404.8837556611785	269.0023908242639	637.4911521922966	319.1410478970019	325.74920937372286	109.97401650941951	1519.3928016626626	218.30459263093607	20019.710372779875	223.0931696134704	231.61762769522315	0.0	109.54739559529314
ANAEROFRUCAT-PWY	homolactic fermentation	10988.466051126228	41196.919644907015	26427.142014462486	31675.723747617645	25248.85725666127	24486.70696026684	79218.78999461609	122643.89321286128	89254.03481107192	62326.14580656813	68554.94178315272	105278.02033423413	96148.81093668022	95338.77799832512	98332.78317482494	48044.22884338104	44090.21690160922	23717.91828912623	40326.54047738679	29975.20014324381	37115.49013078133	34991.460189324585	33316.72213929947	29028.312572713014	118304.53240546824	43647.327660170886	47015.64483910113	26391.045474465216	33197.228228045766	33001.05984424305	16753.562561721476	33910.33060279645	32912.33038617658	29374.98690373792	23979.52845116754	39785.30684830102	28650.807652773223	14920.783743507967	29184.99277771373	152000.68804007734	66031.61304404511	137055.31956486922	96696.91633304468	121351.29711718082	112646.47812584307	111519.27640688856	122173.70993101296	86320.84558706186	60702.3656821667	94523.07072929552	115015.52377223024	30571.34409147189	45524.79399054634	28868.39968395961	30388.457254091278	28524.601861882744	45865.72924521172	33001.67606941183	42319.47957150299	152556.57055476375	42508.10723978174	23078.779521358952	18105.35889651373	43023.53799625459	63045.32542640029	42363.49034110693	117189.59268381583	22410.471597182877	126964.88147941268	27495.47454536676	18285.795721919327	33940.15268308829	120178.44207731086	127694.18322688878	32255.722131696104	100058.74169316117	118588.12619040551	121175.03375705838	99943.86239614752	102679.00057295158	108638.42648424568	119709.93882195126	151460.8838606239	37439.50046772744	32692.39145897008	43070.71643836773	26130.33128600879	50406.3480612384	30012.161617728994	43628.32098530217	28022.304259755103	42596.26350629771	42339.44307742362	39095.94307055969	28578.262067594784	46065.527870065205	25714.49107911533	25684.28817102156	18356.573521751307	17150.802329793027	40318.77177704265	25342.72997228893	35043.88337657172	24492.98185797629	20691.11474108794	47417.70679782265	32242.81989991716	29199.880637061346	114770.9874134272	126196.01579051104	110615.86230968784	111122.17782587402	125886.0940165116	123251.3102340643	26620.715968784956	54692.2641520488	42526.58310808971	47559.32604110339	63287.89442902191	46722.70938198308	43737.715479534	46955.385100262414	19620.026227513878	25724.165370671304	47314.88299814615	32445.365901427816	20060.864198546	116993.8525914614	53392.47881421644	51526.58182538806	33984.6485702352	34134.73386728129	31993.40935601108	41322.13607501548	42260.22748314416	18153.09684506623	41027.707902366266	39787.6627695138	45635.33326299914	44961.983441317	124627.16545027244	110041.3491953963	17881.30771132402	17215.568505943316	107625.1809460912	152960.2675498304	117549.0389160686	86457.5132150662	32151.107682092897	39723.10927308922	36246.8330023892	28375.194017296788	31701.725525524293	28826.21766087689	20673.19524472552	22235.644211023093	18283.643871353604	24244.145640908588	38762.61194813615	32281.30116872994	24282.467850791018	31051.514309970786	19512.69488821289	42278.09025631658	32379.7316797715	29596.328894698203	36993.17344924359	29528.396464938756	133015.94793546328	20768.38531570979	26476.59667765312	26862.63918912543	25758.676465229342	39687.05811073492	136135.17742139404	135731.38312407638	109503.30328290752	78267.00218383266	146834.3315550131	136505.9720616126	18524.63003648816	40857.44208212568	38713.37948487213	53166.38394825327	31071.029995303816	35201.70897853093	26051.072395566676	46392.93644358017	54854.50725651653	35121.98173210556	127156.7330613774	32652.096791090386	24993.853182043244	132190.2430198528	101996.3813242687	112740.69792230587	93515.39847760924	63927.88769678783	106886.25409965673	101694.67968826376	87483.83180216509	107850.8317337002	47497.33471686744	72732.61627873554	85091.72669924905	21210.555965461223	45467.04199976042	47934.24167301258	20560.991534898443	52185.134383547134	22359.61567440091	137861.0495557369	144878.65595753051	21506.37016592584	29335.07079213329	12878.475326643093	22469.85065474052	23363.76194837322	16542.954095274483	43597.14042448687	19879.221483451594	24443.057684146625	22019.206079750133	62414.760286951154	47709.5549708901	111814.1009616849	78172.33546659087	135305.52069867507	81558.63088106707	143252.1545915922	98973.29147115904	105230.03457963566	55438.07331782112	50247.89819875338	17661.496724905846	28629.783846302336	49749.707580182185	54380.5056413054	32163.414268411256	56648.17299659037	112716.34716913292	20417.466285380557	19811.09326113752	31593.06830673683	78719.753828733	18510.38520412237	45315.66807413572	35520.7472719144	44657.283658270106	15070.630429011784	23695.649741577898	29715.492800757183	27857.5333588534	28040.102190972757	87565.77379982805	17585.916982721723	22691.85768801153	33962.22759247506	32526.2714110295	23656.59908169252	25738.899971201387	17589.014715116926	34103.21716109588	23322.348034224942
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	11241.869124513089	50336.54814457611	46338.43480304744	59956.6992160034	51930.62313672998	56012.87788657634	144854.91089177536	184472.5543431857	141456.55022580887	134909.37098950683	128217.47604464318	200968.74077546343	189512.8618971351	179753.77147539597	161407.23420548384	67257.80414738606	59367.23561731968	47862.92160084276	59097.19814953512	54063.7260563342	56041.05879751322	68458.04584095495	60290.383612032	49858.65167358266	161699.49294001932	65184.25329348209	65200.62212997811	50317.6254721867	59636.27342086854	48688.89781847788	19800.83397327877	63595.09214637969	56595.3995507769	64369.10299032916	28514.422101144228	46996.70241693052	48783.38790442837	59435.400225562174	55121.1642880662	163962.21300078012	63640.00475586357	167186.5469524735	191815.3743756704	168178.94752757333	172969.08108002704	158850.30529015063	171387.53319864746	145348.75611440474	114654.23623967262	215033.5637531518	182610.55066792027	66346.63043700774	51949.66776846731	53856.213197948906	52175.18049871364	43305.71069871503	49020.13820083116	46793.35356344586	44958.005997286855	168944.81181287172	59343.30919697079	45308.65319687724	36802.92251279736	59733.01591631387	71051.16612461105	55516.62502910678	164285.9069842474	21631.86135448673	194290.0674517236	63552.38408098384	17217.599476982843	54636.6646802894	189449.49877185977	167419.45935541333	50267.41200984861	117760.34743672176	148385.3489525382	147975.49186280425	110596.8744526044	112294.64369458584	119371.90676517069	159845.32914674436	169758.09215491352	46599.32193903596	33471.3465703665	57549.262019152615	26315.78479347663	65610.88838148373	33134.9822701497	51353.77544469448	62110.68684785161	68927.63116197358	45161.00197164437	52446.4047501546	28207.929015989837	79371.74139159027	25804.481282330024	25538.36597379734	34222.621461021365	18540.08512013457	68432.87777884932	24982.72233757332	50124.16227081935	70180.33488638309	57984.04292647805	48962.02213728608	47534.531927885735	66538.79097013718	178027.41080333557	188904.28510043744	152279.24579978062	161093.2843309291	166607.06482543368	168368.32824555467	57971.02309312731	72067.49853183565	68679.86490998589	79739.78875601427	88280.02623448274	67635.37097441246	64673.55637904083	67192.19933768854	57710.62245905858	52880.40924113088	57233.23582525908	57793.72549805772	40377.24346009332	132720.1732378258	79592.41250498778	73330.94423181438	64029.8608015559	71707.00740029592	78563.62449899912	54997.39001414154	57554.73764866699	25230.828379716768	60433.945983517326	55833.02916776959	54863.07267440509	62076.34947473508	153280.79677102962	119840.27358681854	53987.02602378274	49338.23539055324	207981.4806785854	157209.0826870183	159042.02054714103	120902.85998109012	82678.02316443274	56113.77543454885	65744.28787327216	77043.19824680674	51125.39826150387	66629.96335724571	49179.96870284397	44599.85639355662	48255.16129131965	23541.917468679567	63431.3527143482	41783.5198343819	63997.05934200405	63635.41371035644	71640.38745436585	59898.145996031424	59220.94965700105	64445.06949917943	59234.80909921685	65711.59105259352	193052.30883992527	68902.69822954207	79428.74530698397	72302.94496952147	63696.86909196363	79540.41260420575	210713.60528861196	140135.7030676134	170715.6571515054	151959.57384579864	166877.07609735712	158787.89887103552	19227.581209005915	64820.44000919055	41514.44972772527	66755.40114578723	58121.98282969538	42601.29595785971	76995.30180408551	80054.82816512701	74308.55803540284	73925.87620728831	142778.85196794808	36736.51892939189	59217.13511259984	144666.49023089252	183321.1874246239	144788.03710672996	154240.78917590406	96225.42794846882	157368.45627495376	154277.38646442053	147185.274557194	157723.28660725732	59948.66708865803	78170.44406236158	85095.34347918245	22021.23840758513	51943.083742614624	68140.11365413235	22068.87907163241	58871.40243983649	56327.86403027472	168835.673101703	182610.75915423484	22448.51264527924	57667.457398795865	13426.751279297623	60318.65093923323	39726.90639476193	49426.69421120679	70210.34221504978	20184.79733013856	63444.27780198273	53097.318433317465	133166.67203624538	71251.52449850008	152718.93770104463	161761.61221157372	163964.96976323178	95456.98087141958	178594.37573811464	96016.29389546045	166414.64634440176	125973.7716376065	75099.29167451306	42423.77397984474	55284.78078466647	64722.16957422218	78815.50128475751	59105.54490299516	74011.76712137925	173009.53728073405	40410.739100211744	47644.30943795155	68266.02940373034	83644.05626142926	39762.3240751736	66647.17679855732	46950.58153712973	64730.67986753724	27986.484166968825	50731.68906415424	55821.862128209854	62950.95661753691	56972.84449586629	140624.53594625462	36241.1088821901	41994.28761498239	55398.35244401954	48912.29068332319	23404.671429756123	62402.45317667759	21788.918023073817	59199.84468300772	61665.22544310275
